Time UTC, KBDI values
 anual mean RainFall, 14.930000
11/10/2010,248.30933573012362
11/11/2010,248.30933573012362
11/12/2010,248.30933573012362
11/13/2010,248.30933573012362
11/14/2010,248.30933573012362
11/15/2010,187.30933573012362
11/16/2010,183.37888439878205
11/17/2010,183.49036674766566
11/18/2010,183.60182894103758
11/19/2010,184.3372502812722
11/20/2010,184.93238841707722
11/21/2010,171.40118207255108
11/22/2010,171.40118207255108
11/23/2010,171.40118207255108
11/24/2010,171.40118207255108
11/25/2010,171.40118207255108
11/26/2010,171.40118207255108
11/27/2010,171.40118207255108
11/28/2010,171.40118207255108
11/29/2010,171.40118207255108
11/30/2010,171.40118207255108
12/01/2010,171.40118207255108
12/02/2010,171.40118207255108
12/03/2010,171.76304361158407
12/04/2010,172.12469684005444
12/05/2010,172.12469684005444
12/06/2010,172.48614187787902
12/07/2010,172.6913424740303
12/08/2010,172.8499608858284
12/09/2010,172.9633468171466
12/10/2010,173.2181880050102
12/11/2010,173.2487498632036
12/12/2010,173.2487498632036
12/13/2010,173.72644858134663
12/14/2010,174.14454236535843
12/15/2010,174.62155832629927
12/16/2010,174.92788921070687
12/17/2010,174.92788921070687
12/18/2010,171.92788921070687
12/19/2010,100.92788921070687
12/20/2010,81.05427833196464
12/21/2010,80.23606767469389
12/22/2010,0.0
12/23/2010,0.0
12/24/2010,0.0
12/25/2010,0.0
12/26/2010,0.0
12/27/2010,0.0
12/28/2010,0.0
12/29/2010,0.0
12/30/2010,0.0
12/31/2010,0.0
01/01/2011,0.0
01/02/2011,0.0
01/03/2011,0.0
01/04/2011,0.0
01/05/2011,0.0
01/06/2011,0.0
01/07/2011,0.0
01/08/2011,0.0
01/09/2011,0.0
01/10/2011,0.0
01/11/2011,0.0
01/12/2011,0.0
01/13/2011,0.0
01/14/2011,0.0
01/15/2011,0.03900797069542151
01/16/2011,0.0
01/17/2011,0.0
01/18/2011,0.3918662544078173
01/19/2011,0.0
01/20/2011,0.0
01/21/2011,0.0
01/22/2011,0.0
01/23/2011,0.0
01/24/2011,0.0
01/25/2011,0.0
01/26/2011,0.0
01/27/2011,0.0
01/28/2011,0.0
01/29/2011,0.03900797069542151
01/30/2011,0.07801403936362081
01/31/2011,0.2226363684766852
02/01/2011,0.2226363684766852
02/02/2011,0.2226363684766852
02/03/2011,0.2226363684766852
02/04/2011,0.2226363684766852
02/05/2011,0.2226363684766852
02/06/2011,0.2226363684766852
02/07/2011,0.2226363684766852
02/08/2011,0.2226363684766852
02/09/2011,0.2226363684766852
02/10/2011,0.2226363684766852
02/11/2011,0.2226363684766852
02/12/2011,0.2226363684766852
02/13/2011,0.6830391873074058
02/14/2011,1.5449106738817258
02/15/2011,2.405852838928057
02/16/2011,3.09374951001209
02/17/2011,3.625755929595501
02/18/2011,3.827123496065159
02/19/2011,0.0
02/20/2011,0.0
02/21/2011,0.0
02/22/2011,0.0
02/23/2011,0.0
02/24/2011,0.0
02/25/2011,0.0
02/26/2011,0.0
02/27/2011,0.0
02/28/2011,0.0
03/01/2011,0.14463643370360482
03/02/2011,0.8344833237596438
03/03/2011,1.2259408208494018
03/04/2011,1.6172065692102293
03/05/2011,1.7615506191754184
03/06/2011,2.294446401041596
03/07/2011,0.0
03/08/2011,0.0
03/09/2011,0.0
03/10/2011,0.3918662544078173
03/11/2011,2.0089510428588366
03/12/2011,3.1622563873825342
03/13/2011,3.9325296083778882
03/14/2011,4.619109574880696
03/15/2011,5.076981503554747
03/16/2011,6.444685307239134
03/17/2011,7.697062580099029
03/18/2011,7.786999668560105
03/19/2011,8.39081040634796
03/20/2011,8.846511103659937
03/21/2011,9.168052904875811
03/22/2011,9.623306171873416
03/23/2011,9.766202754720599
03/24/2011,10.447751384983233
03/25/2011,6.768642407694733
03/26/2011,5.768642407694733
03/27/2011,0.0
03/28/2011,0.0
03/29/2011,0.03900797069542151
03/30/2011,0.3005997592073662
03/31/2011,0.4451818458145411
04/01/2011,1.8208548865978584
04/02/2011,4.3197667195339235
04/03/2011,1.9862825556733488
04/04/2011,0.4762076627160339
04/05/2011,0.6207580001970918
04/06/2011,2.504530101754627
04/07/2011,2.9636193171316276
04/08/2011,0.0
04/09/2011,0.0
04/10/2011,0.0
04/11/2011,0.03900797069542151
04/12/2011,1.091823810655809
04/13/2011,1.9532545211321768
04/14/2011,3.2127201036977686
04/15/2011,3.3031662256193326
04/16/2011,4.162212534077542
04/17/2011,5.648075088516027
04/18/2011,0.0
04/19/2011,0.0
04/20/2011,0.6097458512144972
04/21/2011,1.4716963670595964
04/22/2011,2.3327174761626073
04/23/2011,2.656906623266643
04/24/2011,2.7474158375280138
04/25/2011,3.698613604619025
04/26/2011,4.305540437957695
04/27/2011,4.565737046117127
04/28/2011,5.251770893656955
04/29/2011,7.124629811043197
04/30/2011,8.375934005533376
05/01/2011,8.375934005533376
05/02/2011,8.763697452583799
05/03/2011,9.907240425530247
05/04/2011,11.505081829404293
05/05/2011,12.267290353318039
05/06/2011,15.27534808574891
05/07/2011,18.271919166412207
05/08/2011,22.349728560147025
05/09/2011,0.0
05/10/2011,0.14463643370360482
05/11/2011,0.7542720455863704
05/12/2011,1.6160667246206686
05/13/2011,4.291643309728158
05/14/2011,8.696055161987903
05/15/2011,11.915503366424279
05/16/2011,15.332787669108992
05/17/2011,0.0
05/18/2011,0.0
05/19/2011,0.0
05/20/2011,0.0
05/21/2011,0.7733300558813112
05/22/2011,2.798878354959927
05/23/2011,0.0
05/24/2011,0.0
05/25/2011,0.8626079803916846
05/26/2011,2.7458101519066114
05/27/2011,4.918212902901253
05/28/2011,6.526143849609507
05/29/2011,0.0
05/30/2011,0.0
05/31/2011,0.6097458512144972
06/01/2011,3.8620934922844357
06/02/2011,7.101208841462554
06/03/2011,9.583589123730219
06/04/2011,11.737359912625152
06/05/2011,16.36970575031637
06/06/2011,22.862379349763167
06/07/2011,28.292636184457155
06/08/2011,31.053890774764813
06/09/2011,34.599969677813235
06/10/2011,36.40366828280226
06/11/2011,40.630333373698626
06/12/2011,44.35624614578383
06/13/2011,48.06387740545774
06/14/2011,51.531512898742356
06/15/2011,55.43582681869443
06/16/2011,61.26468816823625
06/17/2011,66.73282187841691
06/18/2011,69.7161454361668
06/19/2011,47.00777008254975
06/20/2011,49.702059846801035
06/21/2011,52.21648870346974
06/22/2011,56.87368552663329
06/23/2011,64.14718049792316
06/24/2011,73.5738666082954
06/25/2011,80.68390527242546
06/26/2011,87.34398875813524
06/27/2011,92.3236797073315
06/28/2011,100.04349096958654
06/29/2011,108.09862816326137
06/30/2011,115.64635563344999
07/01/2011,120.16342050870986
07/02/2011,126.45796668839205
07/03/2011,136.06341444383597
07/04/2011,146.5832468258031
07/05/2011,154.10280200324485
07/06/2011,154.7642107213574
07/07/2011,148.73839127433268
07/08/2011,152.83682839536925
07/09/2011,157.1084181722059
07/10/2011,163.40084598217095
07/11/2011,168.67531093209897
07/12/2011,174.20898890706775
07/13/2011,179.39390430187714
07/14/2011,184.8336318182625
07/15/2011,190.22567911420262
07/16/2011,196.19396521873605
07/17/2011,203.14259757772243
07/18/2011,210.3944124769215
07/19/2011,216.16529313660135
07/20/2011,222.1973692900344
07/21/2011,228.50043063038092
07/22/2011,235.4441479659134
07/23/2011,242.67642413290588
07/24/2011,249.44790320771585
07/25/2011,258.6351353202222
07/26/2011,266.7695302481045
07/27/2011,271.70666354972604
07/28/2011,276.87743849228764
07/29/2011,282.8975610966024
07/30/2011,290.66739569549054
07/31/2011,296.5288227298183
08/01/2011,301.7305972160735
08/02/2011,305.4187974069625
08/03/2011,311.4279569135249
08/04/2011,316.4757962003824
08/05/2011,320.9527036243521
08/06/2011,326.178475078997
08/07/2011,331.6312386997565
08/08/2011,336.74052148157796
08/09/2011,343.0028774862316
08/10/2011,349.18057876810565
08/11/2011,354.95582765454515
08/12/2011,360.3631124544296
08/13/2011,365.7046987670089
08/14/2011,372.23029679901714
08/15/2011,359.1530935758548
08/16/2011,363.46796938435995
08/17/2011,368.4916034968754
08/18/2011,374.32474738967187
08/19/2011,381.06941608850707
08/20/2011,386.7325327204248
08/21/2011,392.6261798421362
08/22/2011,398.4357770950691
08/23/2011,403.58003934718874
08/24/2011,410.1952211143051
08/25/2011,417.41008233902573
08/26/2011,423.4720796628403
08/27/2011,429.4380268560644
08/28/2011,396.72264681613984
08/29/2011,350.36358431023905
08/30/2011,355.2685220144232
08/31/2011,360.38651580875467
09/01/2011,364.6893192545487
09/02/2011,368.5048980969765
09/03/2011,371.5199744026189
09/04/2011,375.2756812859708
09/05/2011,380.16343161416
09/06/2011,383.8433769921766
09/07/2011,386.01421801499964
09/08/2011,389.2551283499166
09/09/2011,392.47066704103315
09/10/2011,395.6610327116503
09/11/2011,398.3298653566896
09/12/2011,400.55319339748127
09/13/2011,402.9006035852064
09/14/2011,405.5216515628094
09/15/2011,408.125399356723
09/16/2011,394.56599495374286
09/17/2011,365.55529187200244
09/18/2011,367.1097832515094
09/19/2011,369.36791345764266
09/20/2011,372.0498907346223
09/21/2011,374.28225134491447
09/22/2011,376.93362211820585
09/23/2011,379.88980263112404
09/24/2011,382.99946680370465
09/25/2011,386.4544740599404
09/26/2011,389.88085527330486
09/27/2011,392.74656686609535
09/28/2011,396.12081570894327
09/29/2011,399.8602970096328
09/30/2011,403.3675957097953
10/01/2011,407.4655310320226
10/02/2011,410.208369528482
10/03/2011,412.63599238416685
10/04/2011,414.9123961575991
10/05/2011,394.582209266968
10/06/2011,256.68691430973286
10/07/2011,255.8242939835623
10/08/2011,234.8242939835623
10/09/2011,235.14964513754234
10/10/2011,236.04108362191627
10/11/2011,237.09401859093316
10/12/2011,238.3232451197965
10/13/2011,239.74675041343133
10/14/2011,242.17611508627866
10/15/2011,244.7485808107
10/16/2011,248.2066874771895
10/17/2011,250.31378055598566
10/18/2011,251.51413888545267
10/19/2011,252.711875973804
10/20/2011,254.54597010937178
10/21/2011,256.3739177543609
10/22/2011,258.31907220719637
10/23/2011,259.9034397115408
10/24/2011,261.5943554585829
10/25/2011,263.2799773447235
10/26/2011,264.05567786348263
10/27/2011,264.116514785364
10/28/2011,264.42500347031176
10/29/2011,265.0024925529427
10/30/2011,265.7757035876428
10/31/2011,266.85609027568546
11/01/2011,268.415487777732
11/02/2011,268.77036813270405
11/03/2011,268.7962708700946
11/04/2011,269.30976563201006
11/05/2011,270.00819854364187
11/06/2011,270.22359861564007
11/07/2011,270.22359861564007
11/08/2011,270.22359861564007
11/09/2011,270.22359861564007
11/10/2011,270.24943049356546
11/11/2011,270.82063932965707
11/12/2011,271.1252686932757
11/13/2011,266.2982137346462
11/14/2011,266.5596383845894
11/15/2011,267.13482577583
11/16/2011,267.3090757147019
11/17/2011,267.40538385914556
11/18/2011,267.7119792614609
11/19/2011,268.06732927148545
11/20/2011,268.06732927148545
11/21/2011,268.1277108167293
11/22/2011,268.2238709555958
11/23/2011,268.5788792319883
11/24/2011,269.21291491089494
11/25/2011,269.67069995130277
11/26/2011,269.88623718999094
11/27/2011,269.88623718999094
11/28/2011,270.10168682970755
11/29/2011,270.3170489060547
11/30/2011,270.62196816841407
12/01/2011,270.88127490153863
12/02/2011,270.88127490153863
12/03/2011,270.88127490153863
12/04/2011,270.88127490153863
12/05/2011,270.88127490153863
12/06/2011,270.88127490153863
12/07/2011,270.88127490153863
12/08/2011,270.88127490153863
12/09/2011,270.88127490153863
12/10/2011,270.88127490153863
12/11/2011,270.88127490153863
12/12/2011,271.01506545395785
12/13/2011,271.01506545395785
12/14/2011,271.01506545395785
12/15/2011,271.01506545395785
12/16/2011,271.01506545395785
12/17/2011,271.01506545395785
12/18/2011,271.01506545395785
12/19/2011,271.01506545395785
12/20/2011,271.01506545395785
12/21/2011,271.01506545395785
12/22/2011,271.01506545395785
12/23/2011,271.01506545395785
12/24/2011,271.01506545395785
12/25/2011,271.01506545395785
12/26/2011,271.01506545395785
12/27/2011,271.01506545395785
12/28/2011,271.01506545395785
12/29/2011,271.01506545395785
12/30/2011,271.27417963513125
12/31/2011,271.73018690780214
01/01/2012,272.13282481637066
01/02/2012,272.15856360049645
01/03/2012,272.7883283772501
01/04/2012,273.35679962137186
01/05/2012,273.70838120736033
01/06/2012,274.2171276160738
01/07/2012,274.3890616020135
01/08/2012,274.3890616020135
01/09/2012,274.3890616020135
01/10/2012,274.3890616020135
01/11/2012,274.4146903721163
01/12/2012,274.4146903721163
01/13/2012,274.4146903721163
01/14/2012,274.4146903721163
01/15/2012,275.0417633761619
01/16/2012,275.25511769910446
01/17/2012,275.3499892345797
01/18/2012,275.3499892345797
01/19/2012,272.3499892345797
01/20/2012,272.5644375524526
01/21/2012,180.96643960993433
01/22/2012,172.2696625632628
01/23/2012,172.2696625632628
01/24/2012,170.2696625632628
01/25/2012,162.2696625632628
01/26/2012,160.34205357314488
01/27/2012,154.34205357314488
01/28/2012,154.34205357314488
01/29/2012,154.34205357314488
01/30/2012,154.34205357314488
01/31/2012,154.5053117026133
02/01/2012,154.66852855137424
02/02/2012,154.8317041298657
02/03/2012,154.8317041298657
02/04/2012,154.8317041298657
02/05/2012,154.86316251233936
02/06/2012,154.93639426004884
02/07/2012,154.96784753783558
02/08/2012,155.13094743189055
02/09/2012,155.13094743189055
02/10/2012,155.13094743189055
02/11/2012,155.75431820746383
02/12/2012,131.44898254052274
02/13/2012,131.61802930772924
02/14/2012,131.73886978847014
02/15/2012,131.73886978847014
02/16/2012,131.73886978847014
02/17/2012,131.73886978847014
02/18/2012,131.73886978847014
02/19/2012,131.81472645584367
02/20/2012,131.81472645584367
02/21/2012,131.81472645584367
02/22/2012,131.81472645584367
02/23/2012,132.39101256197225
02/24/2012,132.66234321947613
02/25/2012,132.73809506013788
02/26/2012,132.73809506013788
02/27/2012,132.73809506013788
02/28/2012,133.0092846558463
02/29/2012,133.0092846558463
03/01/2012,133.0092846558463
03/02/2012,133.0092846558463
03/03/2012,133.0092846558463
03/04/2012,126.0092846558463
03/05/2012,126.59057774967985
03/06/2012,127.65334255024393
03/07/2012,128.4555157284584
03/08/2012,128.4555157284584
03/09/2012,128.7284458565559
03/10/2012,129.3773389421525
03/11/2012,130.53117792155535
03/12/2012,131.5877237251506
03/13/2012,132.83567750151775
03/14/2012,133.8885863779249
03/15/2012,134.85129122828948
03/16/2012,136.30378678787602
03/17/2012,137.54293547654865
03/18/2012,95.58841542796938
03/19/2012,71.81876201748156
03/20/2012,69.81876201748156
03/21/2012,69.90164745370991
03/22/2012,70.86251819359414
03/23/2012,73.30603326489828
03/24/2012,75.14775574942685
03/25/2012,77.41709824149443
03/26/2012,79.53058758549987
03/27/2012,81.10388782430279
03/28/2012,82.23843904684077
03/29/2012,83.57853000913536
03/30/2012,84.7091757879401
03/31/2012,86.9485837147911
04/01/2012,90.04051030678382
04/02/2012,92.26322707476899
04/03/2012,92.34356476095884
04/04/2012,93.56112215413741
04/05/2012,95.77281671155947
04/06/2012,97.19700815940656
04/07/2012,97.48264241757254
04/08/2012,98.69135777712667
04/09/2012,101.20071792886316
04/10/2012,104.23084455557607
04/11/2012,108.082072067403
04/12/2012,34.27292710580735
04/13/2012,27.310263929832534
04/14/2012,0.0
04/15/2012,0.0
04/16/2012,0.6097458512144972
04/17/2012,0.0
04/18/2012,0.8626079803916846
04/19/2012,1.6351041854258956
04/20/2012,3.1256849572265226
04/21/2012,5.620511673026382
04/22/2012,10.2888041039487
04/23/2012,16.47110138987795
04/24/2012,22.962934888071757
04/25/2012,28.39248908994415
04/26/2012,31.531801653383386
04/27/2012,34.46629539454156
04/28/2012,35.89557895426764
04/29/2012,36.40568720975999
04/30/2012,38.205130562509204
05/01/2012,40.75808839441354
05/02/2012,43.47474021332244
05/03/2012,46.36362832170286
05/04/2012,48.889245065360846
05/05/2012,51.57680270332121
05/06/2012,53.7658725642929
05/07/2012,54.844375648459454
05/08/2012,56.60036742648021
05/09/2012,59.260333812867195
05/10/2012,63.61340363372588
05/11/2012,67.68945715963261
05/12/2012,69.98214983657249
05/13/2012,72.5942347204121
05/14/2012,75.94874579377289
05/15/2012,81.94778449522111
05/16/2012,88.97586179093466
05/17/2012,95.20812021739943
05/18/2012,99.34993737923728
05/19/2012,101.69798425714909
05/20/2012,104.19658636567053
05/21/2012,109.05851962188044
05/22/2012,115.82124526502672
05/23/2012,121.48992521623184
05/24/2012,124.81909342604055
05/25/2012,126.65886407577499
05/26/2012,98.62832572812388
05/27/2012,90.53946244469385
05/28/2012,91.2252713911354
05/29/2012,94.10894654814072
05/30/2012,99.04136728766052
05/31/2012,102.697850618854
06/01/2012,107.04064944475004
06/02/2012,113.11456665742512
06/03/2012,121.01928120829847
06/04/2012,129.2688940518683
06/05/2012,137.4182741344992
06/06/2012,143.9034231021637
06/07/2012,145.33615138087276
06/08/2012,149.18338350886197
06/09/2012,154.88791184235373
06/10/2012,160.2329096738574
06/11/2012,161.97618277886943
06/12/2012,165.94979606369972
06/13/2012,171.82041028086996
06/14/2012,177.968841574313
06/15/2012,183.42106002977457
06/16/2012,188.2479819816837
06/17/2012,193.91213928668114
06/18/2012,203.01904359779428
06/19/2012,211.5326464675701
06/20/2012,219.4875664116202
06/21/2012,222.70082390902266
06/22/2012,230.50477208389236
06/23/2012,238.20322624519284
06/24/2012,246.21506410028064
06/25/2012,252.94354871454752
06/26/2012,260.33867479712313
06/27/2012,266.2256650165807
06/28/2012,272.71102091487984
06/29/2012,278.7790908770078
06/30/2012,285.8249712990046
07/01/2012,292.77560529083684
07/02/2012,300.0091811965762
07/03/2012,307.13959838019986
07/04/2012,313.80210058179705
07/05/2012,312.50572848484376
07/06/2012,308.82364524934866
07/07/2012,312.8932272634227
07/08/2012,317.9259276381326
07/09/2012,325.16943593526497
07/10/2012,333.09307954972365
07/11/2012,341.3016143773552
07/12/2012,349.36583769220925
07/13/2012,357.70658444616924
07/14/2012,364.3523598757309
07/15/2012,367.2278448963691
07/16/2012,369.7710965861114
07/17/2012,373.9820466016577
07/18/2012,378.38358818083924
07/19/2012,383.506225790038
07/20/2012,387.80936524703
07/21/2012,393.3813710370952
07/22/2012,398.87805428000183
07/23/2012,404.5984929499266
07/24/2012,409.6638073657242
07/25/2012,413.9218581857907
07/26/2012,417.7006739379965
07/27/2012,423.7580669442011
07/28/2012,429.71948277354386
07/29/2012,435.2832128153931
07/30/2012,440.21346566100794
07/31/2012,445.3444160513106
08/01/2012,449.21323869335754
08/02/2012,453.475296350281
08/03/2012,458.6820782743749
08/04/2012,462.82908957068844
08/05/2012,467.63751637199823
08/06/2012,473.18375132482157
08/07/2012,477.1545673552915
08/08/2012,482.541988352234
08/09/2012,488.733393781688
08/10/2012,493.17239680774134
08/11/2012,497.10302998415347
08/12/2012,500.588784623975
08/13/2012,504.85871678032174
08/14/2012,507.59140356535335
08/15/2012,510.781194026341
08/16/2012,514.6908628193905
08/17/2012,518.9778370021965
08/18/2012,522.7767033211725
08/19/2012,526.5242164473772
08/20/2012,529.6713904892553
08/21/2012,532.174338944203
08/22/2012,535.6053354317673
08/23/2012,538.0533420203973
08/24/2012,540.4786827346317
08/25/2012,543.0187986736156
08/26/2012,543.6738826523147
08/27/2012,546.6236974121169
08/28/2012,549.8695895375542
08/29/2012,553.4367233924851
08/30/2012,556.4324661538903
08/31/2012,559.2354544477962
09/01/2012,547.120292859928
09/02/2012,535.6063790946847
09/03/2012,537.676199015479
09/04/2012,539.9755157774472
09/05/2012,542.3830592565163
09/06/2012,545.3477288814593
09/07/2012,547.5798032615139
09/08/2012,549.2458985820831
09/09/2012,551.567608414615
09/10/2012,554.277676731832
09/11/2012,556.8164359887373
09/12/2012,558.0096371224306
09/13/2012,559.0589533721411
09/14/2012,560.5595345697385
09/15/2012,562.7764924569755
09/16/2012,564.9729237291101
09/17/2012,567.4011815999057
09/18/2012,568.5424477662239
09/19/2012,570.1597597088722
09/20/2012,572.0640730964213
09/21/2012,573.7512594346135
09/22/2012,575.6258158875178
09/23/2012,577.8219223475426
09/24/2012,579.3743938694873
09/25/2012,570.3310684695089
09/26/2012,564.7955386516943
09/27/2012,564.583765372283
09/28/2012,565.7388554343506
09/29/2012,567.1978341919461
09/30/2012,568.6477264276642
10/01/2012,569.9283095548889
10/02/2012,571.361196385976
10/03/2012,572.9588122946775
10/04/2012,574.0728094665938
10/05/2012,574.9920022655695
10/06/2012,575.4833557227298
10/07/2012,575.869647553792
10/08/2012,576.2881083296661
10/09/2012,577.1423806955776
10/10/2012,578.2358508282626
10/11/2012,579.463361685483
10/12/2012,580.6840780138753
10/13/2012,563.3707047642204
10/14/2012,563.5994454468552
10/15/2012,564.2436028832002
10/16/2012,565.0871654358685
10/17/2012,565.7742641361189
10/18/2012,566.0825248729559
10/19/2012,566.5555870828273
10/20/2012,567.2383907831603
10/21/2012,568.3117963469326
10/22/2012,568.9894632947123
10/23/2012,569.4939245893929
10/24/2012,569.8577058718762
10/25/2012,569.8577058718762
10/26/2012,569.8577058718762
10/27/2012,569.9329637093621
10/28/2012,570.155360901901
10/29/2012,570.7378757694416
10/30/2012,571.4556417479081
10/31/2012,572.3283675032624
11/01/2012,573.1977606441085
11/02/2012,573.7322300281277
11/03/2012,574.1215347563101
11/04/2012,574.6538272262825
11/05/2012,575.1459191615252
11/06/2012,575.6006520467971
11/07/2012,576.2121079250131
11/08/2012,576.9620749760909
11/09/2012,572.614440644722
11/10/2012,569.9732971748724
11/11/2012,567.9732971748724
