OBHOUR,OBS_ABOVE_THRESH,CONSEC_HRS
2020061500,3,3
2020061604,2,1
2020061605,3,2
2020061606,3,3
2020061607,6,4
2020061608,6,5
2020061609,6,6
2020061610,6,7
2020061611,5,8
2020061617,1,1
2020062602,3,1
2020062818,1,1
2020062819,6,2
2020062820,6,3
2020062821,6,4
2020062822,6,5
2020062823,6,6
2020062900,6,7
2020062901,1,8
2020062902,2,9
2020070116,1,1
2020070117,4,2
2020070118,3,3
2020070119,4,4
2020070120,6,5
2020070121,6,6
2020070122,3,7
2020070621,1,1
2020070622,3,2
2020070623,1,3
2020070717,1,1
2020070718,4,2
2020070719,6,3
2020070720,4,4
2020071323,2,1
2020071508,1,1
2020071720,2,1
2020071721,5,2
2020071722,2,3
2020072218,2,1
2020072714,2,1
2020072715,6,2
2020072723,5,1
2020072800,6,2
2020073007,1,1
2020073010,3,1
2020073011,1,2
2020073014,1,1
2020073015,4,2
2020073106,3,1
2020080322,2,1
2020080323,3,2
2020080817,1,1
2020081221,2,1
2020081222,3,2
2020081322,4,1
2020081323,3,2
2020081715,2,1
2020081806,1,1
2020081807,1,2
2020081808,1,3
2020081914,3,1
2020082013,3,1
2020082014,3,2
2020082507,2,1
2020082508,2,2
2020082509,1,3
2020082622,2,1
2020082623,1,2
2020082717,4,1
2020082719,3,1
2020082720,6,2
2020082721,6,3
2020082722,6,4
2020082809,1,1
2020082810,5,2
2020082919,1,1
2020082920,6,2
2020082921,6,3
2020082922,6,4
2020082923,3,5
2020083117,1,1
2020083118,3,2
2020083119,4,3
2020083120,6,4
2020083121,5,5
2020090309,1,1
2020090406,1,1
2020090719,1,1
2020090801,1,1
2020090802,6,2
2020090803,1,3
2020090805,2,1
2020090806,5,2
2020090807,6,3
2020090808,1,4
2020090814,6,1
2020090815,1,2
2020090816,6,3
2020090817,4,4
2020090818,2,5
2020090819,6,6
2020090820,6,7
2020090821,4,8
2020090900,4,1
2020090901,6,2
2020090902,3,3
2020090903,6,4
2020090904,6,5
2020090905,5,6
2020090906,3,7
2020090907,2,8
2020090908,4,9
2020090909,5,10
2020090910,1,11
